"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","Id"
"n",0.007166069,52,0,0.156347826,5749,3,0,1,0,4,65302
"n",0.06593964,50,1,0.852079073,4400,13,0,2,0,0,65303
"n",0.02489452,50,0,0.248452601,9208,16,0,2,0,1,65304
"n",0.804741877,42,0,0.765841181,8600,15,0,2,0,3,65305
"n",0.375611958,48,0,0.272755386,9700,10,0,1,0,2,65306
"n",0.034174573,59,0,1.380234506,2387,9,0,1,0,0,65307
"y",0.945091514,62,2,0.937250428,1752,5,0,1,0,0,65308
"n",0.193942549,42,0,0.464928473,4333,9,0,1,0,2,65309
"n",0.140911281,56,0,0.489197033,3100,13,0,1,0,2,65310
"n",0.964287604,60,2,0.350093441,11236,11,0,1,0,1,65311
"n",0.30413402,60,2,0.354237716,15833,14,0,2,0,1,65312
"n",0.032741815,27,1,0.25074985,1666,6,0,0,0,0,65313
"n",0.004207341,67,0,0.470953796,3700,14,0,3,0,0,65314
"n",0.377809618,41,0,0.375770705,6000,12,0,1,0,2,65315
"n",0.9999999,23,0,44.5,1,1,0,0,0,0,65316
"n",0.077027732,65,0,617,5400,12,0,0,0,0,65317
"n",0.824373985,30,0,0.100438698,4330,4,0,0,0,0,65318
"n",0.323317248,42,1,1.180563887,5000,7,0,2,0,3,65319
"n",0.22921794,60,1,1607,5400,9,0,2,0,0,65320
"n",0.241423781,76,0,0.124627771,9066,6,0,1,0,1,65321
"n",0.227710892,53,0,0.335980523,17250,6,0,3,0,1,65322
"n",0.009310768,49,0,1.686209194,1500,12,0,2,0,0,65323
"y",0.737262737,63,0,0.213898164,9583,9,1,2,1,0,65324
"n",0.000535267,73,1,0,7000,7,0,0,0,0,65325
"n",0.301024702,43,0,0.521217507,4500,6,0,2,0,0,65326
"n",0,52,0,0.485239657,9450,8,0,1,0,1,65327
"n",0.01771302,53,0,5265,5400,6,0,2,0,0,65328
"n",0.214871405,47,1,0.318400771,4151,6,0,1,0,3,65329
"n",0.067907235,72,0,0.282108805,3565,3,0,1,0,0,65330
"n",0.000674983,66,0,2243,5400,8,0,1,0,2,65331
"n",0.9999999,28,0,0.254090472,2077,2,0,0,0,2,65332
"n",0.071611655,83,0,0.809297676,4000,11,0,2,0,0,65333
"n",0.026142899,72,0,87,0,13,0,0,0,0,65334
"n",0.064622684,48,0,1934,5400,6,0,1,0,0,65335
"n",0.16441425,50,0,0.229265041,18000,12,0,2,0,4,65336
"n",0.108778244,26,0,9,70,4,0,0,0,0,65337
"n",0.014346739,66,1,0.147696959,11245,17,0,1,0,0,65338
"n",0.008950019,36,1,0.425373134,10049,16,0,4,0,0,65339
"n",0.001118865,64,0,0.086255783,6700,10,0,0,0,0,65340
"n",0.643927843,43,0,0.79561233,3600,5,0,1,0,3,65341
"n",0.9999999,28,1,0.221726794,4933,2,2,0,0,3,65342
"n",0.017073821,50,0,2372,5400,28,0,2,0,0,65343
"n",0.895058301,41,0,0.205598683,4250,7,1,0,0,0,65344
"n",0.130674773,54,0,0.206690195,13033,5,0,3,0,0,65345
"n",0.268919796,56,0,2582,5400,12,0,1,0,0,65346
"n",0.000255373,60,0,0.060437729,9000,11,0,0,1,0,65347
"n",0.9999999,43,3,0.555180602,8000,10,1,4,1,0,65348
"y",0.922514901,26,1,776,5400,6,0,0,2,0,65349
"n",0.225670973,59,0,0.12903533,10500,9,0,2,0,0,65350
"n",0.166752523,42,0,0.502252252,3995,4,0,1,0,0,65351
"n",0.05355258,84,0,0.023990404,2500,1,0,0,0,0,65352
"n",0.042479174,63,0,0.233361897,3500,15,0,1,0,0,65353
"n",0.106381689,45,0,0.071301748,10700,6,0,0,0,2,65354
"n",0.724827577,62,0,3665,5400,21,0,1,0,0,65355
"y",0.865379072,42,0,0.453649479,7000,10,0,1,0,1,65356
"n",0.995958307,33,1,0.550345508,2025,6,0,0,0,2,65357
"n",0,73,0,0.15514081,6000,4,0,1,0,0,65358
"n",0.539393458,35,0,0.423338306,6032,9,0,1,0,3,65359
"n",0,60,0,3,5400,1,0,0,0,0,65360
"n",0.126608594,56,0,0.294322132,9492,12,0,1,0,0,65361
"n",0.105121485,64,0,0.836802664,1200,6,0,1,0,0,65362
"n",0.023462917,41,0,0.532546745,10000,10,0,3,0,0,65363
"n",0.002556683,81,0,15,0,17,0,0,0,0,65364
"n",0.03682244,48,0,0.189127265,4800,10,0,1,0,0,65365
"n",0.015373791,59,0,0.097311709,4500,6,0,0,0,0,65366
"n",0.20955707,69,1,0.927088363,2070,12,0,2,0,0,65367
"n",0.263048379,67,0,0.954204829,1200,3,0,1,0,1,65368
"n",1.027888446,44,1,0.096516459,3128,3,0,0,1,0,65369
"n",0.208413685,75,0,580,5400,4,0,1,0,0,65370
"n",0.45286532,24,0,0.195234435,1300,2,0,0,0,0,65371
"n",0.333247323,62,0,0.282036105,3378,5,0,1,0,0,65372
"n",0.269719696,69,2,0.073665298,3895,9,0,0,0,0,65373
"n",0.038553288,61,0,1113,5400,6,0,0,0,0,65374
"n",0.135458167,51,0,0.008122577,5416,1,0,0,0,0,65375
"n",0.052878073,77,0,0.011093502,4416,7,0,0,0,0,65376
"n",0.213507719,41,1,443,5400,16,0,0,0,0,65377
"n",0.057384733,49,0,0.044603948,3900,6,0,0,0,0,65378
"n",0.902094633,60,3,0.879608083,8164,15,0,2,0,0,65379
"n",0.62702137,53,0,0.780414772,9016,15,0,2,0,1,65380
"n",0.293523693,44,0,0.455222293,4700,14,0,1,0,1,65381
"n",0.079670499,61,0,0.450852558,7975,7,0,1,0,0,65382
"n",0.031680177,47,0,0.324850027,5500,6,0,2,0,0,65383
"n",0,58,0,0.023976024,1000,3,0,0,0,3,65384
"n",0.009460811,32,0,0.024274155,2100,3,0,0,0,0,65385
"n",0.9999999,52,0,0.009998,5000,7,0,0,0,0,65386
"n",0.264961035,49,0,0.010382619,5200,2,0,0,0,2,65387
"n",0.000953772,59,0,0.280871913,10000,6,0,2,0,2,65388
"y",0.93624527,44,2,0.363120691,11458,12,1,1,0,3,65389
"n",0,41,0,0.450008694,5750,7,0,2,0,3,65390
"n",0.350443926,41,0,0.4679594,6600,9,0,1,0,0,65391
"n",0.150377562,46,0,0.019070542,5400,3,0,0,1,3,65392
"n",0.260911027,57,0,1.055080722,3158,14,0,1,0,0,65393
"n",0.084030728,73,0,0.128494698,7260,4,0,1,0,1,65394
"n",0.01479926,45,0,3590,5400,8,0,1,0,2,65395
"n",0.066773291,43,0,0.413021248,8800,5,0,2,0,2,65396
"n",0.044538263,53,0,0.421710409,5600,13,0,1,1,2,65397
"n",0,70,0,0.146173431,13353,7,0,2,0,0,65398
"n",0.04049595,77,0,12,5400,1,0,0,0,0,65399
"n",0.056875101,43,0,0.062867142,8000,8,0,1,0,0,65400
"n",0.013777268,70,0,0.233933162,3500,6,0,1,0,0,65401
"n",0.296980927,47,1,4007,5400,13,0,2,0,2,65402
"n",0.034948843,61,0,0.229345218,5833,6,0,1,0,0,65403
"n",0.001384142,71,1,0.291340707,3706,6,0,1,0,0,65404
"n",0.361703951,38,0,0.330098658,6182,11,0,1,0,0,65405
"n",0.846504515,52,0,0.230776542,21041,9,0,1,0,1,65406
"n",0.134533224,68,0,45,5400,1,0,0,0,0,65407
"n",0.023263721,61,0,0.164897708,6500,11,0,0,0,0,65408
"n",0.002026721,62,0,0.222793488,2333,10,0,1,0,1,65409
"n",0.025769742,54,0,0.261773823,10000,10,0,1,0,1,65410
"n",0,30,0,578,5400,4,0,0,0,0,65411
"n",0.504646007,53,6,0.593722755,9175,13,0,3,0,2,65412
"n",0.590391727,32,1,0.165366927,5000,6,0,0,0,1,65413
"n",0.004190277,38,0,2033,5400,11,0,2,0,0,65414
"n",0.129960352,38,0,0.268924526,8916,4,0,1,0,2,65415
"n",0.586228949,34,1,0.331238395,7000,8,0,1,0,0,65416
"n",0.199057586,48,0,0.17750218,10320,9,0,1,0,2,65417
"n",0.005586931,75,0,7,0,5,0,0,0,0,65418
"n",0,68,0,0,5400,3,0,0,1,0,65419
"n",0.878510835,32,0,0.186162767,5000,8,0,0,0,1,65420
"y",0.809174093,63,1,1.119220195,4000,13,0,2,0,1,65421
"n",0.144788312,51,1,0.14854957,9410,16,0,0,0,2,65422
"n",1.435188271,50,1,0.169766047,5000,3,3,0,0,0,65423
"n",0.260631916,44,0,0.100580862,3270,6,0,0,0,0,65424
"n",0.78235699,37,0,0.440937009,7000,6,0,1,0,4,65425
"n",0.518856861,52,0,0.782584985,5500,16,0,1,0,0,65426
"n",0.621406354,42,0,0.417459661,4833,9,0,1,0,2,65427
"n",0.538557422,67,0,1.169680929,6800,6,0,2,0,0,65428
"n",0.411303334,37,0,0.341967404,3435,12,0,0,0,0,65429
"n",0.595438395,46,0,0.539923954,5259,9,0,1,0,2,65430
"n",0.192696535,62,0,0.392066919,3705,12,0,2,0,0,65431
"n",0.044475641,49,0,0.310344828,13600,12,0,2,0,3,65432
"n",0,53,0,0,5000,1,0,0,0,0,65433
"n",0,27,0,530,5400,3,0,0,0,0,65434
"n",0.612305185,58,1,0.427247874,6583,13,0,2,0,0,65435
"y",0.003746466,86,1,0.13221205,4696,10,0,1,0,0,65436
"n",0.001934236,54,0,511,5400,4,0,1,0,0,65437
"n",0.371246192,46,0,0.380449634,8050,13,0,1,0,2,65438
"n",0.4139885,33,0,0.663770514,7250,9,0,4,0,1,65439
"n",0.091590841,51,0,2359,5400,3,0,1,0,0,65440
"y",0.650321464,40,0,0.373477255,6484,9,0,0,0,0,65441
"n",0.384272042,60,0,0.880437424,4114,14,0,1,0,0,65442
"n",0.9999999,29,1,429,5400,1,3,0,0,0,65443
"n",1.163346614,47,3,0.215504632,2050,4,1,0,0,1,65444
"n",0.009358374,63,0,0.119792288,16753,4,0,1,0,1,65445
"n",0.9999999,30,0,0.476380905,4000,2,0,2,0,0,65446
"n",0.026808247,85,0,16,5400,2,0,0,0,0,65447
"n",0.096221621,77,0,35,0,2,0,0,0,0,65448
"n",0,63,0,0.105635312,4666,8,0,0,0,0,65449
"n",0.154847105,49,0,0.049804263,9195,5,0,0,0,2,65450
"n",0.314034201,60,2,0.345327336,2000,6,0,0,0,0,65451
"n",0.337049075,67,0,0.368223099,10900,12,0,2,0,0,65452
"n",0.009701312,63,0,0.005352645,3175,3,0,0,0,0,65453
"n",0.009472319,50,0,0.217956409,5000,5,0,1,0,2,65454
"n",0.9999999,54,1,0.717138103,600,1,0,0,0,0,65455
"y",0.877404753,49,1,3206,5400,10,0,1,1,2,65456
"n",0.079321548,45,0,0.280541012,9167,16,0,2,0,0,65457
"n",0.157667153,70,0,0.210307852,2890,9,0,0,0,1,65458
"n",0.000409474,58,0,0,3503,7,0,0,0,0,65459
"n",0.947421638,56,0,0.318946842,6000,10,0,0,0,0,65460
"n",0.9999999,31,1,0.32227962,6000,5,0,1,0,3,65461
"n",0.019264031,67,0,367,5400,5,0,1,0,0,65462
"n",0.811004289,58,0,0.265127073,17666,9,0,2,0,0,65463
"n",0.9999999,71,0,42,5400,2,0,0,0,0,65464
"n",0.083624657,67,0,0.623269317,4477,7,0,2,0,0,65465
"n",0.057188562,67,0,0.307786484,4083,7,0,1,0,1,65466
"n",0.048325996,81,0,42,5400,4,0,0,0,0,65467
"n",0.002379683,61,0,0.397150712,4000,11,0,2,0,0,65468
"y",0.999001996,26,0,266,0,6,1,0,0,0,65469
"n",0.029376472,40,0,2217,0,8,0,1,0,2,65470
"n",0.024693837,62,0,0.198905635,10416,10,0,1,0,2,65471
"n",0.67217678,62,0,0.362338006,3780,17,0,0,0,0,65472
"n",0.443622255,48,0,0.311824206,8600,13,0,1,0,3,65473
"n",0,41,2,0.462647869,6170,10,0,1,0,2,65474
"y",0.889609691,43,0,0.366579386,4200,7,0,0,0,1,65475
"n",0.01004829,40,0,0.123839452,7000,4,0,1,0,0,65476
"n",0.36963037,35,0,0.092976756,4000,3,0,0,0,0,65477
"n",0.296953497,53,0,0.427414057,13700,14,0,2,0,3,65478
"n",0.927072927,29,0,0.037192561,5000,3,1,0,0,0,65479
"n",0,77,0,0.269857969,1900,9,0,0,0,0,65480
"n",0.02259446,61,0,0.541960282,4682,5,0,2,0,0,65481
"n",0.201521066,35,0,0.459588848,3550,8,0,1,0,2,65482
"n",0.007599855,50,0,0.16413648,6652,4,0,1,0,0,65483
"n",0.186204454,49,0,0.965394475,7021,9,0,3,0,2,65484
"n",0.044788178,80,0,0.312478574,5833,22,0,1,0,0,65485
"n",0.234108527,44,0,0.318697226,4144,17,0,1,0,0,65486
"n",0.959705307,48,0,248,5400,8,0,0,0,1,65487
"n",0,45,0,0.190144649,16660,5,0,2,0,3,65488
"n",0.132682101,60,1,0.249818762,6896,10,0,1,0,0,65489
"n",0.637060122,24,0,0.034442085,4238,4,0,0,0,0,65490
"n",1.255602665,25,2,0.12514994,2500,6,1,0,0,2,65491
"n",0.005309457,58,0,0.442843137,10199,12,0,1,0,0,65492
"n",0.127938547,46,0,0.179682032,10000,6,0,2,0,3,65493
"n",0.024130845,76,0,0.016991504,2000,4,0,0,0,0,65494
"n",0.065947421,67,0,0.228514324,1500,9,0,0,0,0,65495
"n",0.778518502,55,1,0.912542898,9032,13,0,1,0,0,65496
"y",0.918729168,52,1,0.454317269,3983,12,0,3,0,0,65497
"n",0.205987126,62,0,3488,5400,9,0,2,0,0,65498
"n",0.172610556,45,0,0.419944007,7500,7,0,2,1,1,65499
"n",0.954091816,24,0,0.147022074,2400,4,0,0,0,0,65500
"n",0.214213144,41,0,1743,5400,7,0,1,0,0,65501
"n",0,25,0,0.633373934,820,2,0,0,0,0,65502
"n",0.741607383,47,1,411,1,7,0,0,0,2,65503
"n",0.695304695,48,3,4483,0,5,1,2,1,4,65504
"n",0.012296154,69,0,0.246701319,2500,7,0,0,0,0,65505
"n",0.705663122,43,0,0.060090376,10400,4,0,0,0,0,65506
"n",0.045686191,64,0,10091,5400,9,0,3,0,0,65507
"n",0.9999999,41,0,0.066822196,6000,1,0,0,0,3,65508
"n",0.083659615,40,0,0.510762174,5667,8,0,2,0,0,65509
"n",0.179342194,41,0,0.544491102,5000,8,0,1,0,3,65510
"n",0.024151519,67,1,0.086365454,2500,5,0,0,0,0,65511
"n",0.021560944,61,0,0.005267215,7783,7,0,0,0,0,65512
"n",0.9999999,55,0,0.034700315,950,2,0,0,1,0,65513
"n",0.283740887,45,0,0.421714664,12083,9,0,1,0,4,65514
"n",0.00948342,51,0,0.029950083,600,11,0,0,0,0,65515
"n",1.064759268,28,1,0.141301933,4500,3,3,0,0,0,65516
"n",0.180378308,56,0,0.344769593,2972,5,0,1,1,0,65517
"n",0.568660996,66,1,0.372477731,5500,7,0,1,0,0,65518
"n",0.516494502,27,2,0.215261579,3000,3,0,0,0,0,65519
"n",0.47619728,31,0,0.421577516,4411,9,0,0,0,2,65520
"n",0.09326717,34,0,0.107089291,10000,8,0,0,0,2,65521
"n",0.019849008,47,0,0.044912924,12000,4,0,0,0,2,65522
"n",0.04208015,70,0,0.150739704,2500,8,0,0,0,0,65523
"n",0.791683327,29,0,0.138145315,4183,5,0,0,0,0,65524
"n",0.9999999,57,0,0.094598569,10200,2,0,1,0,2,65525
"n",0.089663346,41,0,0.357928414,5000,5,0,2,0,0,65526
"n",0.283508417,30,1,665,5400,2,0,0,1,0,65527
"y",0.888807608,33,1,0.450129686,4240,5,0,1,0,2,65528
"n",0.073901296,64,2,8972,5400,11,0,3,0,2,65529
"n",0.488248709,48,1,0.664103057,5200,14,0,2,0,1,65530
"n",0.877537415,54,0,0.28928166,6166,7,0,0,0,0,65531
"n",0.96067191,37,5,0.624583664,6304,7,1,2,0,2,65532
"n",0.01913867,76,0,0.006727431,4607,6,0,0,0,0,65533
"y",0.350679254,55,3,6429,5400,17,0,4,0,0,65534
"n",0.941521058,46,3,0.274215723,8000,8,1,1,3,3,65535
"n",0.014212954,52,0,0.157501964,10183,5,0,1,0,1,65536
"n",0.994125566,40,0,1594,5400,9,0,2,0,0,65537
"n",0.9999999,42,0,0.093962415,2500,1,1,0,1,0,65538
"n",0.9999999,30,0,0.018854988,2916,2,0,0,0,2,65539
"n",0,81,0,0,6833,1,0,0,0,0,65540
"n",0.171821306,48,0,0.346778609,5478,11,0,2,0,2,65541
"n",0.407983681,44,0,0.069608735,4395,1,0,0,0,0,65542
"n",0.157201783,40,1,0.055990668,6000,6,0,0,0,1,65543
"n",0.043328519,69,0,10,5400,6,0,0,0,0,65544
"n",0.075773639,50,0,0.509926098,6900,20,0,1,0,1,65545
"y",0.467493389,51,1,460,5400,6,1,0,0,0,65546
"n",0.01510574,49,0,779,5400,6,0,2,0,0,65547
"n",0.122626777,61,0,2473,5400,11,0,2,0,1,65548
"n",0.9999999,58,0,0,9583,0,0,0,0,0,65549
"n",0.00710464,33,0,0.565973406,5865,8,0,1,0,0,65550
"n",0.183668185,52,0,0.418306142,8335,9,0,3,0,0,65551
"n",0.052727945,61,0,0.14734587,4200,7,0,1,0,1,65552
"n",0.211787592,54,1,6431,5400,10,0,2,0,0,65553
"n",0.077298002,45,0,0.134769231,6499,5,0,2,0,0,65554
"y",0.863348517,39,0,0.436412768,5920,12,0,1,0,3,65555
"n",0.028644237,56,0,0.247846515,2553,9,0,0,0,1,65556
"n",0.9999999,64,0,0,15100,0,0,0,0,3,65557
"y",0.905118602,76,2,0.820790816,1567,8,0,2,0,0,65558
"n",0.033765541,39,0,0.287967089,5833,5,0,2,0,2,65559
"n",0.9999999,55,0,4279,5400,9,0,4,0,0,65560
"n",0.064222963,45,0,311,5400,2,0,0,0,0,65561
"y",0.9999999,65,0,1106,5400,3,1,0,2,0,65562
"n",0.018786627,57,0,0.205617603,11997,14,0,2,0,1,65563
"n",0.859197181,39,0,0.22613993,10833,5,0,1,1,5,65564
"n",0.011450082,46,0,0.001665973,2400,2,0,0,0,2,65565
"n",0.154833807,40,0,0.22141333,7966,6,0,1,0,1,65566
"n",0.297753873,28,0,0.20199552,4910,5,0,0,0,0,65567
"n",0.119876285,60,0,98.80487805,40,10,0,2,0,0,65568
"n",0.019958437,45,0,2899,5400,8,0,1,0,5,65569
"n",0.109059189,68,0,76,5400,11,0,0,0,0,65570
"n",0.150030927,61,1,0.337205676,12825,14,0,3,0,1,65571
"n",0.213857428,40,0,0.221684154,3716,3,1,1,0,2,65572
"n",0.020525196,67,0,343,5400,6,0,1,0,0,65573
"n",0.03875845,63,0,0.006166153,12000,6,0,0,0,0,65574
"n",0.28947076,33,0,0.260415509,9000,7,0,2,0,3,65575
"n",0.001536607,62,0,491,0,10,0,0,0,0,65576
"n",0.038408509,63,0,591,5400,8,0,1,0,0,65577
"n",0.9999999,27,98,0,3000,0,98,0,98,0,65578
"n",0.054702964,58,0,1728,5400,8,0,1,0,0,65579
"n",0.050931636,31,0,0.347204493,3916,4,0,2,0,0,65580
"n",0.148967536,52,0,0.292235921,3000,9,0,1,0,0,65581
"n",0.995684665,48,1,0.836158192,2654,4,0,1,0,2,65582
"n",0.103689631,76,0,0.005437643,5700,1,0,0,0,0,65583
"n",0.072656388,28,0,0.270560191,7550,7,0,1,0,2,65584
"n",0.165720732,40,1,6701,5400,13,0,3,0,4,65585
"n",0.002551548,31,0,0.093635455,3000,7,0,0,0,0,65586
"n",0.022882638,39,0,790,5400,9,0,1,0,0,65587
"n",0.145428411,68,0,4774,5400,11,0,1,0,0,65588
"n",1.002913156,82,3,0.54295177,4830,8,0,1,0,0,65589
"n",0.134187829,53,0,0.968352789,3854,10,0,2,0,3,65590
"n",0.445974286,61,0,0.535496103,9493,15,0,1,0,0,65591
"n",0.05188275,83,0,27,5400,3,0,0,0,0,65592
"n",0.072837087,66,1,0.084027857,8758,10,0,0,0,0,65593
"n",0.149882727,38,0,0.339776556,5638,13,0,1,0,1,65594
"n",0.9999999,52,0,0,5400,1,0,0,0,0,65595
"y",0.26311235,48,0,0.397867378,3000,7,0,1,0,1,65596
"y",0.91289319,35,1,3324,5400,16,0,2,2,0,65597
"n",0.470573297,51,0,0.188310915,8400,5,0,0,0,1,65598
"n",0.548454295,27,1,0.362814719,3097,7,1,0,0,0,65599
"n",0,55,0,0.136772937,4108,9,0,0,0,1,65600
"n",0.526133988,31,0,0.43433955,5200,8,0,1,0,1,65601
"n",0.04513975,40,0,0.268780348,3500,6,0,0,0,0,65602
"n",0.141424531,51,0,1881,0,9,0,2,0,0,65603
"n",0.200532177,69,0,0.643905552,4700,12,0,2,0,0,65604
"n",0.155080681,66,1,0.095890411,10000,25,0,0,0,0,65605
"n",0.129060579,47,0,674.5,1,11,0,1,0,1,65606
"n",0.67955834,46,0,0.477391401,9000,8,0,1,0,3,65607
"n",0,57,0,0.413708298,9351,12,0,2,0,1,65608
"n",0.053863929,63,0,0.041648959,2352,6,0,0,0,0,65609
"n",0.003999385,56,0,0.317626527,4583,4,0,1,0,0,65610
"n",0.671571402,63,1,0.500146757,3406,11,0,2,0,0,65611
"n",0.004075459,26,0,0.526841448,800,11,0,0,0,0,65612
"n",0.136863137,21,0,0.004301075,929,2,0,0,0,0,65613
"n",0.842689552,48,0,0.273482002,16501,9,0,1,0,0,65614
"y",0.267233741,41,0,0.273171583,5728,6,0,1,0,3,65615
"n",0.9999999,47,0,0,5400,6,0,0,0,0,65616
"n",0,54,0,581,5400,4,0,0,0,0,65617
"y",0.374535758,65,1,0.461973055,2300,6,0,1,1,0,65618
"n",0.358973307,47,0,0.631007242,6075,24,0,3,0,2,65619
"n",0.385484572,25,0,0.131232361,2125,3,0,0,0,0,65620
"n",0.9999999,23,98,0,5400,0,98,0,98,0,65621
"y",0.9999999,61,0,1344,5400,2,4,1,1,0,65622
"n",0.580420255,34,0,0.458120418,4500,7,0,1,0,0,65623
"n",0.9999999,60,1,0.439528024,3050,2,0,1,0,0,65624
"n",0.161919166,36,0,0.380269955,6000,9,0,2,0,2,65625
"y",0.898679617,62,0,1.108325596,3230,20,0,2,0,0,65626
"n",0,62,0,0.346007605,3155,15,0,1,0,1,65627
"n",0.100519888,77,0,121,5400,2,0,0,0,0,65628
"n",0.22565413,43,0,3848,5400,10,0,2,0,0,65629
"n",0.040158441,49,0,0.963340122,5400,18,0,10,0,3,65630
"n",1.737541528,52,0,0.009372071,3200,2,1,0,0,0,65631
"n",0.064967516,26,0,0.141226819,700,2,0,0,0,0,65632
"n",0.015757576,78,0,0.198877306,3740,18,0,1,0,0,65633
"n",0.081302721,65,0,0.036659479,5100,8,0,0,0,0,65634
"n",0.221986646,43,0,0.637245233,6083,13,0,1,0,3,65635
"n",0.112272162,60,0,0.521815718,7379,9,0,3,0,0,65636
"n",0,48,0,0.090066716,21583,23,0,1,0,1,65637
"n",0.064874917,65,0,0.281316706,8900,11,0,2,0,0,65638
"n",0.060157392,48,0,0.190216137,13000,12,0,1,0,7,65639
"n",0.43504666,56,0,491,5400,4,0,0,0,3,65640
"n",0.995833719,54,0,0.418159733,3292,6,0,1,0,1,65641
"n",0.219730501,45,0,1205,5400,7,0,1,0,0,65642
"n",0.009772542,47,0,0.232908798,6830,8,0,2,0,5,65643
"n",0.057816082,56,0,1192,5400,4,0,1,0,0,65644
"n",0.069574402,41,0,3006,0,10,0,1,0,2,65645
"n",0.085300073,46,0,173,5400,11,0,0,0,0,65646
"n",0.824865193,34,0,0.467046789,5962,13,0,1,0,3,65647
"n",0,33,0,2070,5400,7,0,1,0,0,65648
"n",0.449462705,39,0,3837,5400,13,0,2,0,2,65649
"n",1.006463604,45,0,0.742312884,6666,8,0,1,0,1,65650
"n",0.134285844,27,0,0.051193174,7500,10,0,0,0,0,65651
"y",0.9999999,42,0,0.365737344,2725,2,2,0,0,1,65652
"n",0,57,0,0.18612192,10793,6,0,1,0,0,65653
"n",0.016570955,68,0,0.447421032,2500,11,0,1,0,0,65654
"n",0.79892737,50,0,263,5400,2,0,0,0,3,65655
"n",0.090819256,46,0,0.411100833,5404,8,0,1,0,2,65656
"n",0.565675294,53,0,0.323917255,16000,10,0,2,0,2,65657
"n",0.727260999,63,0,0.388702729,6266,7,0,2,0,0,65658
"n",0.951609678,63,0,0.239173884,1500,6,0,0,0,0,65659
"n",0.107609531,23,0,2,1,5,0,0,0,0,65660
"n",0.002015014,64,0,4400,5400,13,0,3,0,0,65661
"n",0.009548342,42,0,0.298290874,3100,10,0,1,0,0,65662
"n",0.098964441,61,0,0.178418387,7700,18,0,1,0,0,65663
"y",0.156050705,34,0,0.435287117,3360,10,0,1,0,1,65664
"n",0.309610477,48,0,3561,5400,4,0,1,0,1,65665
"y",1.007801073,34,0,0.525849757,3500,4,1,1,0,2,65666
"n",0.497750375,78,0,368,5400,3,0,0,0,0,65667
"n",0.029251995,62,0,3894,5400,14,0,1,0,0,65668
"y",0.471764657,48,1,0.370297941,8692,16,0,2,0,1,65669
"y",0.9999999,50,0,0.081739667,3241,3,0,0,1,0,65670
"n",0.350775793,66,3,0.911392405,1500,9,0,0,0,0,65671
"n",0.124995833,35,0,0.343432813,6600,4,0,2,0,0,65672
"n",0.026379613,74,0,21,5400,4,0,0,0,0,65673
"n",0.181588587,64,0,0.056201804,7650,10,0,0,0,2,65674
"n",0.046583743,45,0,2195,5400,5,0,1,0,0,65675
"n",0.328415531,55,0,5081,5400,11,0,1,0,0,65676
"n",0.016439199,48,0,0.404494382,5695,10,0,3,0,0,65677
"n",0.150857193,30,0,103,5400,3,0,0,0,0,65678
"n",0.9999999,64,2,0.009303539,11500,0,0,0,0,1,65679
"n",0.084790363,40,0,0.446100252,5166,11,0,2,0,2,65680
"n",0.915216957,30,1,0.553242118,1680,4,0,0,0,0,65681
"n",0.870437652,58,0,0.730726505,4500,21,0,1,0,0,65682
"n",0.007624523,84,0,3,5400,3,0,0,0,0,65683
"n",0.474611514,47,0,0.377927494,3116,7,0,0,0,0,65684
"n",0.035751958,63,0,0.279465067,8000,10,0,2,0,0,65685
"n",0.315894732,41,0,0.209844892,7800,10,0,2,0,4,65686
"n",0.748565486,50,0,0.295950675,6000,13,0,0,0,1,65687
"n",0.40506203,51,0,0.496611488,9000,14,0,1,0,1,65688
"n",0,34,0,242,5400,6,0,0,0,0,65689
"n",0.020934809,36,0,1990,5400,6,0,1,0,0,65690
"n",0.160438748,54,0,0.384329254,8333,19,0,2,0,3,65691
"n",0.034027599,60,0,121,5400,6,0,0,0,0,65692
"n",0.005535207,87,0,23,5400,15,0,0,0,0,65693
"n",0.266437713,72,0,2001,5400,12,0,1,0,1,65694
"n",0.114980908,51,0,0.041424626,10500,9,0,0,0,1,65695
"n",0.9999999,0,1,0.436927179,6000,6,0,2,0,2,65696
"n",0.557098731,72,1,0.534244293,6000,18,0,2,1,0,65697
"n",0.247116859,71,0,0.129695886,3353,3,0,0,0,0,65698
"n",0,37,0,0,5400,4,0,0,0,0,65699
"n",0.150369926,50,0,0.315583569,4600,4,0,1,0,2,65700
"n",0.771414586,51,0,0.124975005,5000,6,0,0,0,0,65701
"n",0.17552496,58,0,0.217590239,3933,4,0,1,0,1,65702
"n",0.056019265,38,0,0.289285119,6000,7,0,1,0,2,65703
"n",0.464163233,62,0,0.187237719,8101,11,0,1,0,0,65704
"n",0.054341908,67,0,0.388888889,9845,11,0,2,0,1,65705
"n",0.9999999,48,1,0.203167493,6250,1,0,1,0,0,65706
"n",0.001607071,36,0,0.171577123,7500,7,0,1,0,2,65707
"n",0,73,0,1391,5400,5,0,1,0,0,65708
"n",0.133266112,53,0,0.192792502,6187,6,0,0,0,0,65709
"n",0.712660917,56,1,0.541015625,3583,9,0,0,0,1,65710
"n",0,60,1,0.351329734,5000,6,0,2,0,1,65711
"n",0.034032745,81,0,0.010178117,2750,7,0,0,0,2,65712
"n",0.002267616,67,0,0.841105929,3001,7,0,2,0,0,65713
"n",0.045638557,48,0,0.224317181,5674,17,0,1,0,1,65714
